DrugBank ID,Name,Relation,UMLS_ID,ATC_Code,SideEffect_UMLS,SideEffectName
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0267596,Rectal haemorrhage
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0267596,Rectal haemorrhage
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0271710,Hypoglycemic reaction
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0020615,Hypoglycaemia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0278061,Mental state abnormal
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0004936,Mental disorder
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0278079,Dependence psychological
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C1510472,Drug dependence
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0278080,Dependence physiological
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0439857,Dependence
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0314719,Dry eye
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0314719,Dry eye
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0338831,Mania
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0338831,Mania
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0344232,Vision blurred
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0344232,Vision blurred
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0392156,Akathisia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0392156,Akathisia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0392676,Hyperpyrexia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0392676,Hyperpyrexia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0392684,Pulse irregular
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0237314,Heart rate irregular
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0423791,Rash maculo-papular
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0423791,Rash maculo-papular
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0424295,Hyperkinesia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0424295,Hyperkinesia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0085631,Agitation
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0427055,Facial paresis
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0919980,VIIth nerve paralysis
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0427055,Facial paresis
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0428977,Bradycardia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0428977,Bradycardia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0442874,Neuropathy
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0031117,Neuropathy peripheral
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0494475,Tonic-clonic seizures
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0014549,Grand mal convulsion
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0497156,Lymphadenopathy
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0497156,Lymphadenopathy
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0520966,Coordination abnormal
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0520966,Coordination abnormal
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0522224,Paralysis
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0522224,Paralysis
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0522351,Vertigo positional
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0522351,Vertigo positional
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0541941,Erection increased
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0541941,Erection increased
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0542571,Face oedema
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0542571,Face oedema
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0547030,Visual disturbance
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C3665347,Visual impairment
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0549433,Surgical intervention
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0543467,Surgery
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0554976,Bradyphrenia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0554976,Bradyphrenia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0574067,Cough increased
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0010200,Cough
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0575081,Gait disturbance
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0575081,Gait disturbance
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0686347,Tardive dyskinesia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0686347,Tardive dyskinesia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0687133,Drug interaction
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0687133,Drug interaction
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0694536,Drug seeking behavior
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C1510472,Drug dependence
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0699828,Serotonin syndrome
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0699828,Serotonin syndrome
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0700590,Sweating increased
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0020458,Hyperhidrosis
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0702166,Acne
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0702166,Acne
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0702266,Basophilia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0702266,Basophilia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0740394,Hyperuricaemia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0235416,Blood uric acid increased
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0740394,Hyperuricaemia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0747979,Increased prolactin level
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0854082,Blood prolactin increased
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0836924,Thrombocytosis
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0836924,Thrombocytosis
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0851341,Infestation NOS
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C1384353,Infestation
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,,Blood and lymphatic system disorders
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,,Ear and labyrinth disorders
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0853644,Eosinophil count abnormal
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0853644,Eosinophil count abnormal
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0855333,Electrocardiogram QT corrected interval prolonged
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0151878,Electrocardiogram QT prolonged
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0856623,Orofacial oedema
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0542571,Face oedema
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0857980,Serum prolactin increased
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0854082,Blood prolactin increased
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0863093,Cold symptoms
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0027441,Nasopharyngitis
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0917799,Hypersomnia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0917799,Hypersomnia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0917801,Insomnia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0917801,Insomnia
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0920289,Sluggishness
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0920289,Sluggishness
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0948525,Musculoskeletal stiffness
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0948525,Musculoskeletal stiffness
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0948594,Musculoskeletal discomfort
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0948594,Musculoskeletal discomfort
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0948807,Hepatic impairment
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0023895,Liver disorder
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C1096250,Gastrointestinal discomfort
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0232487,Abdominal discomfort
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C1112442,Female sexual dysfunction
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C1112442,Female sexual dysfunction
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C1112443,Male sexual dysfunction
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C1112443,Male sexual dysfunction
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C1263960,Diabetic coma
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C1263960,Diabetic coma
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0853011,Diabetic hyperglycaemic coma
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C1320835,Drug fever
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0015967,Body temperature increased
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C1519353,Rash papular
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C1519353,Rash papular
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C1565489,Renal impairment
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C1565489,Renal impairment
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0035078,Renal failure
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C1861172,Venous thromboembolism
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0340726,Embolism venous
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C2129214,Loose stools
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0011991,Diarrhoea
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C2240374,Eosinophil count increased
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C2240374,Eosinophil count increased
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C2830004,Somnolence
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C2830004,Somnolence
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C2937350,Abnormal ejaculation
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C0235969,Ejaculation disorder
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C2939147,Feeling hot
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C2939147,Feeling hot
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C2979982,Vaginal haemorrhage
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C2979982,Vaginal haemorrhage
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C3665386,Abnormal vision
DB00246,Ziprasidone,INDIRECT,C0380393,N05AE04,C3665347,Visual impairment
DB00277,Theophylline,INDIRECT,C0039771,R03DA54,,
DB00277,Theophylline,INDIRECT,C0039771,,,
DB00277,Theophylline,INDIRECT,C0039771,R03DA74,,
DB00277,Theophylline,INDIRECT,C0039771,,,
DB00277,Theophylline,INDIRECT,C0039771,R03DA20,,
DB00277,Theophylline,INDIRECT,C0039771,,,
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0000737,Abdominal pain
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0687713,Gastrointestinal pain
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0000737,Abdominal pain
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0001925,Albuminuria
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0001925,Albuminuria
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0002170,Alopecia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0002170,Alopecia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0002792,Anaphylactic shock
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0002792,Anaphylactic shock
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0003123,Anorexia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0232462,Decreased appetite
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0003467,Anxiety
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0003467,Anxiety
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0003811,Arrhythmia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0003811,Arrhythmia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0004238,Atrial fibrillation
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0004238,Atrial fibrillation
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0009421,Coma
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0009421,Coma
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0009450,Infection
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0009450,Infection
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0011606,Dermatitis exfoliative
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0011606,Dermatitis exfoliative
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0011616,Dermatitis contact
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0011616,Dermatitis contact
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0011991,Diarrhoea
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0011991,Diarrhoea
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0012797,Diuresis
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0032617,Polyuria
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0012833,Dizziness
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0012833,Dizziness
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0015230,Rash
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0015230,Rash
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0011603,Dermatitis
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0015376,Extravasation
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0015376,Extravasation
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0015967,Body temperature increased
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0015967,Body temperature increased
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0016382,Flushing
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0016382,Flushing
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0016385,Cardiac flutter
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0016385,Cardiac flutter
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0017168,Gastrooesophageal reflux disease
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0017168,Gastrooesophageal reflux disease
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0018681,Headache
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0018681,Headache
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0018926,Haematemesis
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0018926,Haematemesis
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0018965,Haematuria
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0018965,Haematuria
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0020437,Hypercalcaemia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0020437,Hypercalcaemia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0020456,Hyperglycaemia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0020456,Hyperglycaemia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0020517,Hypersensitivity
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0020517,Hypersensitivity
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0020621,Hypokalaemia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0020621,Hypokalaemia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0020649,Hypotension
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0020649,Hypotension
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0021141,Inappropriate antidiuretic hormone secretion
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0021141,Inappropriate antidiuretic hormone secretion
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0022107,Irritability
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0022107,Irritability
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0027497,Nausea
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0027497,Nausea
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0027765,Nervous system disorder
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0027765,Nervous system disorder
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0027769,Nervousness
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0027769,Nervousness
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0233494,Tension
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0030252,Palpitations
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0030252,Palpitations
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0030920,Peptic ulcer
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0030920,Peptic ulcer
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0031542,Phlebitis
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0031542,Phlebitis
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0033774,Pruritus
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0033774,Pruritus
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0035410,Rhabdomyolysis
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0035410,Rhabdomyolysis
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0036572,Convulsion
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0036572,Convulsion
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0036974,Shock
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0036974,Shock
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0038220,Status epilepticus
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0038220,Status epilepticus
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0039231,Tachycardia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0039231,Tachycardia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0039239,Sinus tachycardia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0039239,Sinus tachycardia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0039240,Supraventricular tachycardia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0039240,Supraventricular tachycardia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0040822,Tremor
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0040822,Tremor
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0042109,Urticaria
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0042109,Urticaria
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0042487,Venous thrombosis
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0042487,Venous thrombosis
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0042963,Vomiting
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0042963,Vomiting
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0080274,Urinary retention
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0080274,Urinary retention
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0085612,Ventricular arrhythmia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0085612,Ventricular arrhythmia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0085631,Agitation
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0085631,Agitation
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0151636,Ventricular extrasystoles
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0151636,Ventricular extrasystoles
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0152165,Persistent vomiting
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0042963,Vomiting
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0162297,Respiratory arrest
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0162297,Respiratory arrest
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0221158,Multifocal atrial tachycardia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0546959,Atrial tachycardia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0231835,Tachypnoea
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0231835,Tachypnoea
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0232493,Epigastric pain
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0232492,Abdominal pain upper
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0233407,Disorientation
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0233407,Disorientation
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0234533,Convulsions generalised
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0036572,Convulsion
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0235063,Respiratory depression
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0855775,Pulmonary function test decreased
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0235063,Respiratory depression
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0235082,Tremor muscle
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0040822,Tremor
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0270611,Brain injury
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0270611,Brain injury
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0340464,Extrasystoles
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0340464,Extrasystoles
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0340865,Anaphylactoid reaction
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0002792,Anaphylactic shock
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0340865,Anaphylactoid reaction
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0392176,Gastric irritation
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C1291078,Epigastric discomfort
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0546817,Fluid overload
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0546817,Fluid overload
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0600228,Cardio-respiratory arrest
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0600228,Cardio-respiratory arrest
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0728899,Intoxication
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0032343,Poisoning
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0740394,Hyperuricaemia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0235416,Blood uric acid increased
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0740394,Hyperuricaemia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0917801,Insomnia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0917801,Insomnia
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0948268,Haemodynamic instability
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0948268,Haemodynamic instability
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C1140716,Hypoxic-ischaemic encephalopathy
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C1140716,Hypoxic-ischaemic encephalopathy
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0270611,Brain injury
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C1963951,Acute overdose
DB00277,Theophylline,INDIRECT,C0039771,R03DA04,C0029944,Overdose
DB00277,Theophylline,INDIRECT,C0039771,,,
DB00277,Theophylline,INDIRECT,C0039771,R03DB04,,
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0001824,Agranulocytosis
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0001824,Agranulocytosis
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0002994,Angioedema
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0002994,Angioedema
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0003123,Anorexia
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0232462,Decreased appetite
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0003578,Apnoea
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0003578,Apnoea
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0004245,Atrioventricular block
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0004245,Atrioventricular block
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0006384,Bundle branch block
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0006384,Bundle branch block
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0007166,Cardiac output decreased
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0007166,Cardiac output decreased
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0008031,Chest pain
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0008031,Chest pain
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0009421,Coma
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0009421,Coma
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0009676,Confusional state
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0009676,Confusional state
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C1443060,Feeling abnormal
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0009806,Constipation
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0009806,Constipation
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0010520,Cyanosis
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0010520,Cyanosis
DB00280,Disopyramide,INDIRECT,C0012702,C01BA03,C0011570,Depression
